IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season
0,17,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,211.19,1,0,8,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,2,0.0,0,summer
0,3,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,2,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,2,0.0,0,summer
0,161,2,BB       ,Direct,0,0,No Deposit     ,Transient,233.95,1,0,7,0.0,0,summer
0,0,1,BB       ,Direct,0,1,No Deposit     ,Transient,182.23,0,0,2,0.0,0,summer
0,0,3,BB       ,TA/TO,0,1,No Deposit     ,Transient,232.85,0,0,1,0.0,0,summer
0,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,187.58,0,0,1,0.0,0,summer
0,0,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,205.34,2,0,2,0.0,0,summer
0,206,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,0,10,0.0,0,summer
0,206,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,0,10,0.0,0,summer
0,24,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,0,0,3,0.0,0,summer
0,211,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,2,1,2,0.0,0,summer
0,153,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,2,0,4,0.0,0,summer
0,211,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,1,2,2,0.0,0,summer
0,211,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,2,2,2,0.0,0,summer
0,185,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,2,0,8,0.0,0,summer
0,100,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,0,0,5,0.0,0,summer
0,2,1,HB       ,Direct,0,1,No Deposit     ,Transient,182.23,1,0,2,0.0,0,summer
0,91,2,BB       ,Direct,0,2,No Deposit     ,Transient,182.23,1,0,3,0.0,0,summer
0,0,1,BB       ,Direct,0,0,No Deposit     ,Transient,219.65,0,0,1,0.0,0,summer
0,24,3,BB       ,Direct,0,0,No Deposit     ,Transient,213.21,2,0,5,0.0,0,summer
0,12,1,HB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,0,1,5,0.0,0,summer
0,26,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,2,0,3,0.0,0,summer
0,351,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,2,0,3,0.0,0,summer
0,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,3,0,3,0.0,0,summer
0,113,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,3,0,7,0.0,0,summer
0,11,2,BB       ,Direct,0,0,No Deposit     ,Transient,213.21,2,0,5,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,1,0,1,0.0,0,summer
0,25,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,1,1,1,0.0,0,summer
0,155,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,232.85,3,2,7,0.0,0,summer
0,26,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,243.48,2,1,7,0.0,0,summer
0,26,2,BB       ,Direct,0,1,No Deposit     ,Transient,260.19,1,1,7,0.0,0,summer
0,0,2,BB       ,TA/TO,0,1,No Deposit     ,Group,303.71,0,1,2,0.0,0,summer
0,19,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,4,0,2,0.0,0,summer
0,182,2,HB       ,Direct,0,1,No Deposit     ,Transient,213.74,1,2,9,0.0,0,summer
0,12,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,2,0,6,0.0,0,summer
0,15,2,BB       ,Direct,0,0,No Deposit     ,Transient,182.23,1,0,3,0.0,0,summer
0,4,2,BB       ,Direct,0,0,No Deposit     ,Group,219.65,1,0,1,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,303.71,0,2,2,0.0,0,summer
0,4,3,HB       ,Direct,0,1,No Deposit     ,Transient,260.19,2,0,3,0.0,0,summer
0,87,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,2,0,4,0.0,0,summer
0,17,2,BB       ,TA/TO,0,2,No Deposit     ,Transient-Party,187.58,1,0,1,0.0,0,summer
0,17,2,BB       ,TA/TO,0,2,No Deposit     ,Transient-Party,187.58,0,0,1,0.0,0,summer
0,17,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,250.89,1,0,1,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,1,0.0,0,summer
0,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,296.77,1,2,1,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,1,0.0,0,summer
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,3,0,1,0.0,0,summer
0,191,2,BB       ,Direct,0,0,No Deposit     ,Transient,182.23,0,0,9,0.0,0,summer
0,43,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,1,1,5,0.0,0,summer
0,138,3,BB       ,TA/TO,0,1,No Deposit     ,Transient,232.85,2,0,6,0.0,0,summer
0,150,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,243.48,2,0,6,0.0,0,summer
0,27,2,BB       ,Direct,0,0,No Deposit     ,Transient,204.90,2,0,2,0.0,0,summer
0,96,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.96,1,0,14,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,1,0,3,0.0,0,summer
0,171,2,HB       ,TA/TO,0,1,No Deposit     ,Contract,185.26,0,0,7,0.0,0,summer
0,22,2,BB       ,TA/TO,0,1,No Deposit     ,Transient-Party,185.26,1,0,3,0.0,0,summer
0,22,3,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,185.26,1,0,3,0.0,0,summer
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,4,0.0,0,summer
0,202,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,4,0.0,0,summer
0,11,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,297.91,1,1,3,0.0,0,summer
0,187,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,216.15,1,0,7,0.0,0,summer
0,280,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,2,0.0,0,summer
0,280,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,2,0.0,0,summer
0,23,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,0,0,3,0.0,0,summer
0,27,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,1,0,7,0.0,0,summer
0,36,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,2,0,4,0.0,0,summer
0,191,2,BB       ,Direct,0,0,No Deposit     ,Transient,233.95,1,0,9,0.0,0,summer
0,26,3,HB       ,Direct,0,1,No Deposit     ,Transient,345.63,1,2,8,0.0,0,summer
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,303.71,4,0,4,0.0,0,summer
0,38,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,232.85,0,2,3,0.0,0,summer
0,106,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.26,0,0,7,0.0,0,summer
0,109,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,2,0,4,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,0,0,1,0.0,0,summer
0,191,2,BB       ,Direct,0,0,No Deposit     ,Transient,182.23,0,0,9,0.0,0,summer
0,162,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,0,0,7,0.0,0,summer
0,235,2,SC       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,14,0.0,0,summer
0,9,2,BB       ,Direct,0,0,No Deposit     ,Transient,204.90,1,0,2,0.0,0,summer
0,173,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,232.85,0,2,7,0.0,0,summer
0,231,2,HB       ,TA/TO,0,4,No Deposit     ,Transient,303.71,5,2,6,0.0,0,summer
0,336,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,216.15,0,0,7,0.0,0,summer
0,231,2,HB       ,TA/TO,0,3,No Deposit     ,Transient,205.34,4,0,6,0.0,0,summer
0,6,2,HB       ,Direct,0,1,No Deposit     ,Transient,235.50,1,0,2,0.0,0,summer
0,204,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,6,0.0,0,summer
0,220,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,14,0.0,0,summer
0,102,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,185.26,0,0,7,0.0,0,summer
0,263,2,HB       ,Direct,0,0,No Deposit     ,Transient,182.23,1,1,8,0.0,0,summer
0,165,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,202.51,0,0,12,0.0,0,summer
0,51,2,HB       ,Direct,0,1,No Deposit     ,Transient,182.23,2,0,7,0.0,0,summer
0,165,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,202.51,0,0,12,0.0,0,summer
0,21,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,2,0,7,0.0,0,summer
0,85,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,0,0,5,0.0,0,summer
0,91,3,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.26,0,0,7,0.0,0,summer
0,102,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,2,0.0,0,summer
0,14,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,2,0,4,0.0,0,summer
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,264.38,1,0,1,0.0,0,summer
0,97,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,250.89,3,2,2,0.0,0,summer
0,217,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,216.15,3,1,4,0.0,0,summer
0,177,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,3,0,4,0.0,0,summer
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,296.77,1,2,3,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,296.77,1,2,1,0.0,0,summer
0,2,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,316.94,1,1,1,0.0,0,summer
0,23,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,216.15,3,0,6,0.0,0,summer
0,43,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,3,0,5,0.0,0,summer
0,24,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,4,0,4,0.0,0,summer
0,31,2,Undefined,Direct,0,0,No Deposit     ,Transient,311.67,2,2,8,0.0,0,summer
0,143,2,Undefined,TA/TO,0,0,No Deposit     ,Contract,205.34,1,0,7,0.0,0,summer
0,121,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,0,0,7,0.0,0,summer
0,38,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,296.77,2,2,4,0.0,0,summer
0,326,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,239.93,2,0,3,0.0,0,summer
0,326,1,BB       ,TA/TO,0,0,No Deposit     ,Transient,239.93,3,0,3,0.0,0,summer
0,163,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,171.63,0,0,14,0.0,0,summer
0,192,3,BB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,2,0,11,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,3,0.0,0,summer
0,212,3,HB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,1,0,7,0.0,0,summer
0,122,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,0,0,7,0.0,0,summer
0,134,3,BB       ,TA/TO,0,3,No Deposit     ,Contract,185.26,0,0,8,0.0,0,summer
0,179,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,216.15,2,0,7,0.0,0,summer
0,183,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,194.54,1,0,1,0.0,0,summer
0,183,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,194.54,1,0,1,0.0,0,summer
0,32,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,2,0,5,0.0,0,summer
0,15,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,3,0.0,0,summer
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,1,0.0,0,summer
0,95,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,232.85,2,2,6,0.0,0,summer
0,240,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,187.58,1,0,4,0.0,0,summer
0,199,3,BB       ,Direct,0,0,No Deposit     ,Transient,182.23,2,0,7,0.0,0,summer
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,204.90,0,0,1,0.0,0,summer
0,40,2,HB       ,Direct,0,1,No Deposit     ,Transient,294.40,3,2,3,0.0,0,summer
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,296.77,1,2,1,0.0,0,summer
0,195,2,BB       ,Direct,0,1,No Deposit     ,Transient,213.21,2,2,7,0.0,0,summer
0,180,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,3,0.0,0,summer
0,240,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,187.58,2,1,4,0.0,0,summer
0,240,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,187.58,1,1,4,0.0,0,summer
0,171,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,2,0,9,0.0,0,summer
0,174,2,Undefined,Direct,0,0,No Deposit     ,Transient,213.21,2,1,7,0.0,0,summer
0,121,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,205.34,1,0,5,0.0,0,summer
0,121,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,205.34,1,0,5,0.0,0,summer
0,121,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,205.34,1,0,5,0.0,0,summer
0,3,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,2,0,1,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,2,0,1,0.0,0,summer
0,27,1,BB       ,TA/TO,0,2,No Deposit     ,Transient,217.74,1,0,2,0.0,0,summer
0,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,1,0,2,0.0,0,summer
0,17,2,BB       ,TA/TO,0,0,No Deposit     ,Group,187.58,0,0,3,0.0,0,summer
0,119,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,0,0,10,0.0,0,summer
0,307,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,2,0,6,0.0,0,summer
0,301,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,2,0,17,0.0,0,summer
0,301,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,2,0,17,0.0,0,summer
0,48,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,187.58,0,0,4,0.0,0,summer
0,48,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,187.58,0,0,4,0.0,0,summer
0,229,2,BB       ,Direct,0,0,No Deposit     ,Transient,213.21,0,1,7,0.0,0,summer
0,322,3,BB       ,Direct,0,0,No Deposit     ,Transient,204.90,1,0,4,0.0,0,summer
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,219.65,1,0,1,0.0,0,summer
0,131,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,217.74,2,0,4,0.0,0,summer
0,42,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,205.34,0,0,7,0.0,0,summer
0,42,1,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,185.26,0,0,7,0.0,0,summer
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,219.65,0,0,1,0.0,0,summer
0,208,2,BB       ,TA/TO,0,3,No Deposit     ,Transient,217.74,2,0,3,0.0,0,summer
0,2,2,BB       ,Direct,0,0,No Deposit     ,Transient,219.65,1,0,1,0.0,0,summer
0,2,2,BB       ,Direct,0,0,No Deposit     ,Transient,235.50,1,0,1,0.0,0,summer
0,25,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,0,0,5,0.0,0,summer
0,43,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,2,0,4,0.0,0,summer
0,49,1,BB       ,Corporate,0,0,No Deposit     ,Group,135.00,1,0,3,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,2,0,5,0.0,0,summer
0,305,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,0,0,7,0.0,0,summer
0,183,1,HB       ,TA/TO,0,0,No Deposit     ,Transient,250.89,1,2,6,0.0,0,summer
0,183,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,250.89,1,2,6,0.0,0,summer
0,264,2,BB       ,Direct,0,0,No Deposit     ,Transient,294.40,1,1,5,0.0,0,summer
0,207,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,217.74,2,0,4,0.0,0,summer
0,218,1,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,1,7,0.0,0,summer
0,218,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,185.26,1,0,7,0.0,0,summer
0,204,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,3,0,2,0.0,0,summer
0,152,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,2,0,5,0.0,0,summer
0,163,2,BB       ,Direct,0,0,No Deposit     ,Transient,233.70,4,2,4,0.0,0,summer
0,157,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,296.77,3,2,2,0.0,0,summer
0,14,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,3,0.0,0,summer
0,166,2,BB       ,Direct,0,0,No Deposit     ,Transient,235.50,1,0,4,0.0,0,summer
0,31,2,HB       ,Direct,0,1,No Deposit     ,Transient,204.90,2,1,5,0.0,0,summer
0,167,2,BB       ,Direct,0,0,No Deposit     ,Transient,219.65,3,0,4,0.0,0,summer
0,104,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,185.26,2,1,9,0.0,0,summer
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,2,0.0,0,summer
0,187,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,14,0.0,0,summer
0,174,3,BB       ,Direct,0,0,No Deposit     ,Transient-Party,219.65,1,0,3,0.0,0,summer
0,253,3,BB       ,Direct,0,2,No Deposit     ,Transient,264.38,1,1,3,0.0,0,summer
0,190,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,0,0,10,0.0,0,summer
0,190,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,216.15,0,0,10,0.0,0,summer
0,93,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,4,0.0,0,summer
0,173,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,2,0,12,0.0,0,summer
0,174,3,BB       ,Direct,0,0,No Deposit     ,Transient-Party,219.65,1,0,3,0.0,0,summer
0,24,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,205.34,2,0,7,0.0,0,summer
0,36,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,3,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,3,0,2,0.0,0,summer
0,15,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,3,0,6,0.0,0,summer
0,214,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,232.85,0,2,7,0.0,0,summer
0,33,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,5,0.0,0,summer
0,164,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,250.89,2,2,4,0.0,0,summer
0,32,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,239.93,1,1,4,0.0,0,summer
0,0,2,BB       ,TA/TO,1,0,No Deposit     ,Transient,187.58,1,0,1,0.0,0,summer
0,23,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,1,0.0,0,summer
0,12,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,2,0.0,0,summer
0,269,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.26,0,0,14,0.0,0,summer
0,46,3,BB       ,TA/TO,0,1,No Deposit     ,Transient-Party,194.54,4,0,5,0.0,0,summer
0,46,2,BB       ,TA/TO,0,1,No Deposit     ,Transient-Party,187.58,3,0,5,0.0,0,summer
0,128,3,HB       ,Direct,0,1,No Deposit     ,Transient,233.95,1,0,10,0.0,0,summer
0,331,2,HB       ,TA/TO,0,2,No Deposit     ,Transient,217.74,2,0,7,0.0,0,summer
0,51,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,217.74,2,0,1,0.0,0,summer
0,233,3,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.26,2,0,11,0.0,0,summer
0,233,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.26,1,1,11,0.0,0,summer
0,22,2,HB       ,TA/TO,0,0,No Deposit     ,Group,216.15,2,0,10,0.0,0,summer
0,176,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,187.58,3,1,7,0.0,0,summer
0,153,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,194.54,0,0,7,0.0,0,summer
0,189,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,205.34,0,0,10,0.0,0,summer
0,189,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,205.34,0,0,10,0.0,0,summer
0,38,2,HB       ,Direct,0,0,No Deposit     ,Transient,204.90,1,0,7,0.0,0,summer
0,188,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,10,0.0,0,summer
0,62,2,BB       ,Direct,0,0,No Deposit     ,Transient,235.50,0,0,6,0.0,0,summer
0,262,2,HB       ,Direct,0,1,No Deposit     ,Transient,264.38,1,3,7,0.0,0,summer
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,219.65,0,0,1,0.0,0,summer
0,188,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,1,0,10,0.0,0,summer
0,255,2,HB       ,Direct,0,1,No Deposit     ,Transient,204.90,0,0,7,0.0,0,summer
0,176,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,250.89,2,2,6,0.0,0,summer
0,38,2,HB       ,Direct,0,1,No Deposit     ,Transient,219.65,1,1,6,0.0,0,summer
0,291,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,187.58,1,0,6,0.0,0,summer
0,291,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,187.58,1,0,6,0.0,0,summer
0,188,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.26,2,0,8,0.0,0,summer
0,136,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,4,0,5,0.0,0,summer
0,185,2,HB       ,TA/TO,0,2,No Deposit     ,Transient,194.54,0,0,7,0.0,0,summer
0,25,2,BB       ,TA/TO,0,0,No Deposit     ,Group,194.54,2,0,7,0.0,0,summer
0,84,2,Undefined,Direct,0,0,No Deposit     ,Transient,233.70,1,2,5,0.0,0,summer
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,250.89,3,2,1,0.0,0,summer
0,191,2,BB       ,Direct,0,0,No Deposit     ,Transient,204.90,0,0,4,0.0,0,summer
0,30,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,5,0.0,0,summer
0,3,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,296.77,1,2,1,0.0,0,summer
0,194,2,BB       ,Direct,0,3,No Deposit     ,Transient,250.76,3,0,5,0.0,0,summer
0,33,2,HB       ,TA/TO,0,2,No Deposit     ,Transient,187.58,2,0,5,0.0,0,summer
0,176,2,BB       ,Direct,0,2,No Deposit     ,Transient,219.65,4,0,5,0.0,0,summer
0,314,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,1,7,0.0,0,summer
0,327,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,1,0,9,0.0,0,summer
0,1,3,BB       ,Direct,0,0,No Deposit     ,Transient,235.50,0,0,2,0.0,0,summer
0,89,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,250.89,2,2,7,0.0,0,summer
0,286,1,HB       ,TA/TO,0,1,No Deposit     ,Contract,187.58,0,0,7,0.0,0,summer
0,286,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,187.58,1,0,7,0.0,0,summer
0,116,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,1,6,0.0,0,summer
0,27,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.76,2,0,1,0.0,0,summer
0,184,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,187.58,2,1,5,0.0,0,summer
0,15,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,194.54,0,0,3,0.0,0,summer
0,137,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,194.54,0,1,7,0.0,0,summer
0,3,2,HB       ,Direct,0,1,No Deposit     ,Transient,219.65,1,0,2,0.0,0,summer
0,84,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,6,0.0,0,summer
0,191,2,Undefined,TA/TO,0,2,No Deposit     ,Transient,194.54,0,0,8,0.0,0,summer
0,256,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,296.77,2,2,4,0.0,0,summer
0,43,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,217.74,2,0,7,0.0,0,summer
0,195,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,217.74,0,0,7,0.0,0,summer
0,11,2,BB       ,Direct,0,0,No Deposit     ,Transient,204.90,1,0,4,0.0,0,summer
0,87,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,3,0.0,0,summer
0,28,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,2,0,7,0.0,0,summer
0,239,2,BB       ,Direct,0,0,No Deposit     ,Transient,219.65,1,0,5,0.0,0,summer
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,205.56,0,0,1,0.0,0,summer
0,257,2,BB       ,TA/TO,0,1,No Deposit     ,Transient-Party,187.58,2,1,7,0.0,0,summer
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,250.89,2,2,2,0.0,0,summer
0,37,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,0,0,4,0.0,0,summer
0,0,1,BB       ,TA/TO,0,1,No Deposit     ,Transient,183.76,0,0,1,0.0,0,summer
0,45,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,5,0.0,0,summer
0,45,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,187.58,1,0,4,0.0,0,summer
0,12,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.58,1,0,3,0.0,0,summer
0,26,2,BB       ,TA/TO,0,0,No Deposit     ,Group,194.54,2,0,7,0.0,0,summer
0,59,3,BB       ,Direct,0,0,No Deposit     ,Transient,204.90,2,0,5,0.0,0,summer
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.76,1,0,1,0.0,0,summer
