IsCanceled,LeadTime,Adults,Meal,DistributionChannel,IsRepeatedGuest,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests,Minors,Staying,CancelRate,WasInWaitingList,Season,OriginalLeadTime
0,13,1,BB       ,Corporate,0,0,No Deposit     ,Transient,136.40,0,0,1,0.0,0,summer,13
0,0,2,BB       ,Direct,1,1,No Deposit     ,Transient,202.51,0,0,1,0.0,0,summer,0
0,192,2,BB       ,Direct,0,0,No Deposit     ,Transient,198.29,2,0,2,0.0,0,summer,192
0,192,2,BB       ,Direct,0,0,No Deposit     ,Transient,198.29,2,0,2,0.0,0,summer,192
0,172,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,1,0,7,0.0,0,summer,172
0,172,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,160.98,0,0,4,0.0,0,summer,172
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,2,0.0,0,summer,19
0,30,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,305.04,1,2,4,0.0,0,summer,30
0,150,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,2,0,7,0.0,0,summer,150
0,161,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,183.17,1,0,7,0.0,0,summer,161
0,30,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,210.03,1,1,4,0.0,0,summer,30
0,161,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,0,0,5,0.0,0,summer,161
0,115,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,183.17,0,0,7,0.0,0,summer,115
0,187,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,0,0,4,0.0,0,summer,187
0,22,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,183.17,3,1,5,0.0,0,summer,22
0,22,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,272.80,3,1,5,0.0,0,summer,22
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,1,0,3,0.0,0,summer,11
0,9,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,272.80,0,2,4,0.0,0,summer,9
0,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,1,2,0.0,0,summer,18
0,20,2,SC       ,Direct,0,7,No Deposit     ,Transient,202.68,1,0,12,0.0,0,summer,20
0,62,2,SC       ,TA/TO,0,2,No Deposit     ,Transient,183.17,1,0,7,0.0,0,summer,62
0,189,2,HB       ,Direct,0,2,No Deposit     ,Transient,220.40,1,2,9,0.0,0,summer,189
0,325,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,2,1,10,0.0,0,summer,325
0,323,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,2,0,2,0.0,0,summer,323
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,181.31,0,0,1,0.0,0,summer,0
0,220,3,BB       ,Direct,0,0,No Deposit     ,Transient,144.20,0,0,22,0.0,0,summer,220
0,125,1,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,0,0,7,0.0,0,summer,125
0,166,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,2,0,10,0.0,0,summer,166
0,94,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,2,0.0,0,summer,94
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,5,0.0,0,summer,5
0,325,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,2,1,10,0.0,0,summer,325
0,23,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,187.13,1,0,5,0.0,0,summer,23
0,72,2,HB       ,Direct,0,0,No Deposit     ,Transient,264.90,1,0,7,0.0,0,summer,72
0,49,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,181.31,0,0,3,0.0,0,summer,49
0,108,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,7,0.0,0,summer,108
0,215,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,1,0,9,0.0,0,summer,215
0,159,2,HB       ,TA/TO,0,2,No Deposit     ,Transient,160.98,1,0,10,0.0,0,summer,159
0,128,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,1,0,9,0.0,0,summer,128
0,144,3,BB       ,TA/TO,0,0,No Deposit     ,Contract,183.17,0,0,7,0.0,0,summer,144
0,160,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,0,0,6,0.0,0,summer,160
0,142,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,9,0.0,0,summer,142
0,295,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,1,0,9,0.0,0,summer,295
0,349,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,160.98,2,0,7,0.0,0,summer,349
0,80,2,HB       ,TA/TO,0,2,No Deposit     ,Transient,187.13,1,0,5,0.0,0,summer,80
0,16,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,8,0.0,0,summer,16
0,145,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,1,0,7,0.0,0,summer,145
0,80,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,2,0,7,0.0,0,summer,80
0,359,3,HB       ,TA/TO,0,1,No Deposit     ,Transient,196.77,2,0,7,0.0,0,summer,359
0,154,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,146.51,0,0,14,0.0,0,summer,154
0,116,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,4,0.0,0,summer,116
0,275,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,272.80,1,2,7,0.0,0,summer,275
0,125,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,146.51,0,0,14,0.0,0,summer,125
0,125,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,146.51,0,0,14,0.0,0,summer,125
0,210,2,HB       ,TA/TO,0,1,No Deposit     ,Transient-Party,171.63,1,1,3,0.0,0,summer,210
0,210,2,HB       ,TA/TO,0,2,No Deposit     ,Transient-Party,171.63,1,0,3,0.0,0,summer,210
0,210,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,1,0,3,0.0,0,summer,210
0,210,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,1,0,3,0.0,0,summer,210
0,210,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,1,0,3,0.0,0,summer,210
0,180,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,210.03,0,2,10,0.0,0,summer,180
0,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,0,2,0.0,0,summer,6
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,3,0.0,0,summer,2
0,164,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,160.98,0,0,7,0.0,0,summer,164
0,181,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,160.98,2,0,7,0.0,0,summer,181
0,183,2,BB       ,Direct,0,0,No Deposit     ,Transient,194.14,1,0,5,0.0,0,summer,183
0,181,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,2,0,5,0.0,0,summer,181
0,180,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,4,0.0,0,summer,180
0,221,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,4,0.0,0,summer,221
0,200,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,4,0.0,0,summer,200
0,80,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,2,0,7,0.0,0,summer,80
0,4,1,BB       ,Direct,0,1,No Deposit     ,Transient,198.29,3,0,4,0.0,0,summer,4
0,180,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,4,0.0,0,summer,180
0,26,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,160.98,1,0,5,0.0,0,summer,26
0,23,2,HB       ,Direct,0,1,No Deposit     ,Transient,181.31,0,1,4,0.0,0,summer,23
0,0,2,BB       ,TA/TO,1,1,No Deposit     ,Transient,171.63,1,0,1,0.0,0,summer,0
0,189,3,BB       ,Direct,0,2,No Deposit     ,Transient,202.51,2,0,3,0.0,0,summer,189
0,216,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,0,4,0.0,0,summer,216
0,155,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,0,0,7,0.0,0,summer,155
0,115,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,12,0.0,0,summer,115
0,26,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,4,0.0,0,summer,26
0,2,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,2,0,1,0.0,0,summer,2
0,98,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,183.17,0,0,7,0.0,0,summer,98
0,189,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,2,0,7,0.0,0,summer,189
0,189,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,2,0,7,0.0,0,summer,189
0,108,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,146.51,0,0,14,0.0,0,summer,108
0,345,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,160.98,0,0,7,0.0,0,summer,345
0,332,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,2,0,6,0.0,0,summer,332
0,226,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,304.25,1,1,4,0.0,0,summer,226
0,37,2,HB       ,Direct,0,0,No Deposit     ,Transient,205.82,0,1,6,0.0,0,summer,37
0,194,1,HB       ,Direct,0,0,No Deposit     ,Transient,178.53,0,1,11,0.0,0,summer,194
0,5,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,0,3,0.0,0,summer,5
0,59,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,281.50,1,2,1,0.0,0,summer,59
0,166,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,2,1,7,0.0,0,summer,166
0,26,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,304.25,0,1,4,0.0,0,summer,26
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,181.31,0,0,1,0.0,0,summer,0
0,179,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,4,0.0,0,summer,179
0,140,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,185.96,2,0,2,0.0,0,summer,140
0,305,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,210.03,0,0,7,0.0,0,summer,305
0,258,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,4,0.0,0,summer,258
0,194,2,HB       ,Direct,0,0,No Deposit     ,Transient,178.53,0,1,11,0.0,0,summer,194
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,218.17,2,2,3,0.0,0,summer,8
0,43,2,BB       ,Direct,0,0,No Deposit     ,Transient,198.29,0,0,4,0.0,0,summer,43
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,202.51,0,0,1,0.0,0,summer,0
0,121,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,4,0.0,0,summer,121
0,296,2,HB       ,Direct,0,7,No Deposit     ,Transient,181.31,2,0,5,0.0,0,summer,296
0,23,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,7,0.0,0,summer,23
0,162,2,HB       ,Direct,0,1,No Deposit     ,Transient,178.53,0,0,7,0.0,0,summer,162
0,219,2,Undefined,Direct,0,3,No Deposit     ,Transient,181.31,0,1,5,0.0,0,summer,219
0,117,2,FB       ,Direct,0,3,No Deposit     ,Transient,178.53,0,1,7,0.0,0,summer,117
0,163,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,218.17,1,2,5,0.0,0,summer,163
0,33,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,2,0,5,0.0,0,summer,33
0,85,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,6,0.0,0,summer,85
0,28,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,2,0.0,0,summer,28
0,112,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,2,0,6,0.0,0,summer,112
0,195,2,BB       ,Direct,0,1,No Deposit     ,Transient,181.31,0,1,6,0.0,0,summer,195
0,140,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,4,0.0,0,summer,140
0,130,2,FB       ,Direct,0,2,No Deposit     ,Transient,205.70,1,0,7,0.0,0,summer,130
0,163,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,218.17,2,2,5,0.0,0,summer,163
0,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,3,0.0,0,summer,18
0,4,3,BB       ,Direct,0,1,No Deposit     ,Transient,213.74,2,0,5,0.0,0,summer,4
0,149,2,SC       ,TA/TO,0,13,No Deposit     ,Transient,211.19,0,0,29,0.0,0,summer,149
0,176,3,BB       ,TA/TO,0,1,No Deposit     ,Transient,210.03,0,0,7,0.0,0,summer,176
0,126,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,7,0.0,0,summer,126
0,149,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,211.19,1,0,4,0.0,0,summer,149
0,131,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,0,0,7,0.0,0,summer,131
0,163,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,218.17,1,1,5,0.0,0,summer,163
0,154,1,HB       ,Direct,0,1,No Deposit     ,Transient,181.31,1,0,5,0.0,0,summer,154
0,115,2,BB       ,TA/TO,0,2,No Deposit     ,Transient-Party,196.77,1,0,11,0.0,0,summer,115
0,115,2,BB       ,TA/TO,0,2,No Deposit     ,Transient-Party,196.77,1,0,11,0.0,0,summer,115
0,15,2,HB       ,Direct,0,0,No Deposit     ,Transient,181.31,0,1,6,0.0,0,summer,15
0,51,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,1,0.0,0,summer,51
0,345,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,160.98,2,0,8,0.0,0,summer,345
0,142,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,1,0,8,0.0,0,summer,142
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,211.19,1,0,2,0.0,0,summer,0
0,0,2,BB       ,TA/TO,1,0,Non Refund     ,Transient-Party,211.19,1,0,1,0.0,0,summer,0
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,1,0,2,0.0,0,summer,0
0,7,2,HB       ,Direct,0,2,No Deposit     ,Transient,265.77,0,2,5,0.0,0,summer,7
0,0,2,BB       ,Direct,1,0,No Deposit     ,Transient,181.31,0,0,0,0.0,0,summer,0
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,1,0,2,0.0,0,summer,0
0,177,2,BB       ,Direct,0,2,No Deposit     ,Transient-Party,221.14,1,0,5,0.0,0,summer,177
0,177,2,BB       ,Direct,0,2,No Deposit     ,Transient-Party,221.14,1,0,5,0.0,0,summer,177
0,167,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,0,0,8,0.0,0,summer,167
0,167,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,0,0,8,0.0,0,summer,167
0,10,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,183.17,1,0,13,0.0,0,summer,10
0,167,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,0,0,8,0.0,0,summer,167
0,27,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,1,4,0.0,0,summer,27
0,48,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,281.50,1,2,4,0.0,0,summer,48
0,27,2,HB       ,Direct,0,0,No Deposit     ,Transient,202.51,0,1,6,0.0,0,summer,27
0,188,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,7,0.0,0,summer,188
0,47,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,3,0,3,0.0,0,summer,47
0,143,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,6,0.0,0,summer,143
0,160,2,HB       ,Direct,0,4,No Deposit     ,Transient,202.51,1,0,5,0.0,0,summer,160
0,165,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,210.03,1,2,8,0.0,0,summer,165
0,151,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,7,0.0,0,summer,151
0,30,2,BB       ,TA/TO,0,1,No Deposit     ,Transient,211.19,2,0,3,0.0,0,summer,30
0,150,3,BB       ,TA/TO,0,1,No Deposit     ,Transient,304.25,0,0,5,0.0,0,summer,150
0,18,2,BB       ,Direct,0,0,No Deposit     ,Transient,198.29,0,0,2,0.0,0,summer,18
0,27,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,5,0.0,0,summer,27
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,3,0,1,0.0,0,summer,19
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,3,0,1,0.0,0,summer,19
0,83,3,HB       ,TA/TO,0,0,No Deposit     ,Contract,185.96,0,0,7,0.0,0,summer,83
0,149,2,BB       ,Direct,0,0,No Deposit     ,Transient,213.74,0,2,4,0.0,0,summer,149
0,176,3,HB       ,TA/TO,0,2,No Deposit     ,Transient,218.17,0,1,7,0.0,0,summer,176
0,122,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,281.50,1,2,7,0.0,0,summer,122
0,19,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,3,0,1,0.0,0,summer,19
0,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,218.17,2,2,1,0.0,0,summer,18
0,11,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.96,0,0,5,0.0,0,summer,11
0,2,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,0,5,0.0,0,summer,2
0,4,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,2,0.0,0,summer,4
0,17,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,2,0,3,0.0,0,summer,17
0,198,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,183.17,0,0,10,0.0,0,summer,198
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,211.19,1,0,1,0.0,0,summer,0
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,1,1,0.0,0,summer,0
0,206,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,2,1,10,0.0,0,summer,206
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,3,0.0,0,summer,0
0,177,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,3,0.0,0,summer,177
0,30,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,1,0,4,0.0,0,summer,30
0,181,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,4,0.0,0,summer,181
0,181,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,281.50,1,2,5,0.0,0,summer,181
0,175,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,8,0.0,0,summer,175
0,14,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,4,0.0,0,summer,14
0,46,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.96,0,0,7,0.0,0,summer,46
0,14,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,185.96,0,0,4,0.0,0,summer,14
0,18,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,4,0.0,0,summer,18
0,82,2,HB       ,Direct,0,1,No Deposit     ,Transient,221.14,2,0,8,0.0,0,summer,82
0,82,3,HB       ,Direct,0,1,No Deposit     ,Transient,221.14,2,0,8,0.0,0,summer,82
0,50,2,BB       ,Direct,0,0,No Deposit     ,Transient,181.31,2,0,3,0.0,0,summer,50
0,195,2,BB       ,Direct,0,0,No Deposit     ,Transient,181.31,0,0,4,0.0,0,summer,195
0,156,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,183.17,0,0,15,0.0,0,summer,156
0,157,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,218.17,4,2,3,0.0,0,summer,157
0,28,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,3,0,4,0.0,0,summer,28
0,192,2,HB       ,Direct,0,1,No Deposit     ,Transient,264.90,2,0,9,0.0,0,summer,192
0,114,2,HB       ,Direct,0,0,No Deposit     ,Transient,198.29,1,1,4,0.0,0,summer,114
0,179,2,HB       ,Direct,0,1,No Deposit     ,Transient,265.77,0,2,7,0.0,0,summer,179
0,32,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,2,0,4,0.0,0,summer,32
0,18,2,BB       ,Direct,0,0,No Deposit     ,Transient,181.31,1,0,3,0.0,0,summer,18
0,52,2,BB       ,Direct,0,0,No Deposit     ,Transient,181.31,1,0,7,0.0,0,summer,52
0,143,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,198.29,1,0,3,0.0,0,summer,143
0,143,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,198.29,1,0,3,0.0,0,summer,143
0,143,2,BB       ,Direct,0,0,No Deposit     ,Transient-Party,198.29,1,0,3,0.0,0,summer,143
0,161,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,3,0.0,0,summer,161
0,161,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,3,0.0,0,summer,161
0,5,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,6,0.0,0,summer,5
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,3,0.0,0,summer,0
0,12,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,2,0,4,0.0,0,summer,12
0,72,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,2,0,3,0.0,0,summer,72
0,4,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,2,0,8,0.0,0,summer,4
0,25,2,HB       ,Direct,0,1,No Deposit     ,Transient,198.29,0,0,7,0.0,0,summer,25
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,3,0.0,0,summer,1
0,8,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,0,3,0.0,0,summer,8
0,170,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,0,0,15,0.0,0,summer,170
0,195,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,7,0.0,0,summer,195
0,151,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,218.17,3,2,2,0.0,0,summer,151
0,0,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,218.17,2,1,4,0.0,0,summer,0
0,280,2,BB       ,Direct,0,1,No Deposit     ,Transient,202.51,0,0,4,0.0,0,summer,280
0,0,2,BB       ,TA/TO,0,1,No Deposit     ,Transient-Party,211.19,3,1,4,0.0,0,summer,0
0,171,2,BB       ,TA/TO,0,2,No Deposit     ,Transient-Party,185.96,1,0,7,0.0,0,summer,171
0,171,2,BB       ,TA/TO,0,2,No Deposit     ,Transient-Party,185.96,1,0,7,0.0,0,summer,171
0,171,2,BB       ,TA/TO,0,2,No Deposit     ,Transient-Party,185.96,1,0,7,0.0,0,summer,171
0,6,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,4,0.0,0,summer,6
0,223,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,5,0.0,0,summer,223
0,62,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,196.77,2,0,14,0.0,0,summer,62
0,44,2,BB       ,TA/TO,0,0,No Deposit     ,Contract,185.96,0,0,4,0.0,0,summer,44
0,281,3,BB       ,TA/TO,0,0,No Deposit     ,Transient,304.25,2,1,3,0.0,0,summer,281
0,31,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,0,6,0.0,0,summer,31
0,16,2,BB       ,Direct,0,0,No Deposit     ,Transient,221.14,1,0,5,0.0,0,summer,16
0,231,3,HB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,0,0,7,0.0,0,summer,231
0,45,2,SC       ,TA/TO,0,1,No Deposit     ,Transient,218.17,0,2,7,0.0,0,summer,45
0,276,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,2,0,8,0.0,0,summer,276
0,318,2,HB       ,Direct,0,3,No Deposit     ,Transient,265.77,2,2,7,0.0,0,summer,318
0,231,2,HB       ,TA/TO,0,1,No Deposit     ,Transient,171.63,1,1,7,0.0,0,summer,231
0,0,2,BB       ,Direct,0,0,No Deposit     ,Transient,182.23,0,0,1,0.0,0,summer,0
0,276,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,2,0,8,0.0,0,summer,276
0,1,2,BB       ,Direct,0,0,No Deposit     ,Transient,182.23,0,0,1,0.0,0,summer,1
0,266,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,185.96,1,0,4,0.0,0,summer,266
0,266,2,BB       ,TA/TO,0,0,No Deposit     ,Transient-Party,185.96,1,0,4,0.0,0,summer,266
0,19,2,BB       ,TA/TO,0,2,No Deposit     ,Transient,211.19,2,0,7,0.0,0,summer,19
0,32,2,BB       ,Direct,0,0,No Deposit     ,Transient,265.77,1,2,4,0.0,0,summer,32
0,115,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,2,0,2,0.0,0,summer,115
0,25,2,SC       ,TA/TO,0,1,No Deposit     ,Transient,171.63,0,0,6,0.0,0,summer,25
0,9,2,FB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,3,0.0,0,summer,9
0,199,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,1,1,7,0.0,0,summer,199
0,1,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,1,1,4,0.0,0,summer,1
0,17,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,1,0,6,0.0,0,summer,17
0,17,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,1,0,6,0.0,0,summer,17
0,335,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,171.63,1,0,9,0.0,0,summer,335
0,335,2,HB       ,TA/TO,0,0,No Deposit     ,Contract,171.63,1,0,9,0.0,0,summer,335
0,124,2,Undefined,TA/TO,0,0,No Deposit     ,Contract,171.63,2,0,10,0.0,0,summer,124
0,124,2,Undefined,TA/TO,0,0,No Deposit     ,Contract,171.63,2,0,10,0.0,0,summer,124
0,124,2,Undefined,TA/TO,0,0,No Deposit     ,Contract,171.63,2,0,10,0.0,0,summer,124
0,4,1,BB       ,Corporate,0,0,No Deposit     ,Transient,136.40,0,0,1,0.0,0,summer,4
0,24,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,171.63,2,0,4,0.0,0,summer,24
0,281,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,232.85,1,2,3,0.0,0,summer,281
0,176,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,185.96,0,0,7,0.0,0,summer,176
0,139,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,211.19,2,0,4,0.0,0,summer,139
0,120,2,BB       ,TA/TO,0,0,No Deposit     ,Transient,205.34,1,0,1,0.0,0,summer,120
0,52,2,HB       ,TA/TO,0,0,No Deposit     ,Transient,216.15,1,0,2,0.0,0,summer,52
0,58,2,HB       ,TA/TO,0,0,No Deposit     ,Transient-Party,171.63,2,0,5,0.0,0,summer,58
